bathrooms,bedrooms,city,homeStatus,homeType,latitude,livingArea,longitude,price,state,streetAddress,zipcode,zpid
1.0,2.0,Far Rockaway,FOR_SALE,CONDO,40.589703,950.0,-73.80682,374998.0,NY,260 Beach 81st Street #5T,11693,450632963
2.0,3.0,Brooklyn,FOR_SALE,SINGLE_FAMILY,40.594097,1785.0,-73.92753,598000.0,NY,57 Aster Ct,11229,30794580
1.0,2.0,Bellerose,FOR_SALE,TOWNHOUSE,40.751,900.0,-73.723625,360000.0,NY,251-47 71st Road #57A,11426,300372383
2.0,3.0,Bronx,FOR_SALE,SINGLE_FAMILY,40.83746,1710.0,-73.82977,590000.0,NY,1282 Edison Avenue,10461,29841365
2.0,3.0,Staten Island,FOR_SALE,TOWNHOUSE,40.61613,840.0,-74.07232,550000.0,NY,111 Chestnut Ave,10305,32318540
1.0,2.0,Bronx,FOR_SALE,CONDO,40.864838,851.0,-73.886475,179000.0,NY,2830 Briggs Avenue #3F,10458,244442982
3.0,4.0,Bronx,FOR_SALE,MULTI_FAMILY,40.82391,1944.0,-73.84574,625000.0,NY,2303 Lafayette Avenue,10473,29794133
2.0,3.0,Flushing,FOR_SALE,CONDO,40.722153,1500.0,-73.84926,888000.0,NY,7025 Yellowstone Blvd APT 18C,11375,245446981
3.0,4.0,Staten Island,FOR_SALE,SINGLE_FAMILY,40.562622,2288.0,-74.17676,859999.0,NY,18 Futurity Pl,10312,32357809
1.0,2.0,New York,FOR_SALE,CONDO,40.799778,0.0,-73.961464,625000.0,NY,65 W 107th St APT 4D,10025,89332255
1.0,2.0,Astoria,FOR_SALE,CONDO,40.77575,0.0,-73.90802,387000.0,NY,21-48 35th St APT 4C,11105,2073361099
1.0,1.0,New York,FOR_SALE,CONDO,40.780876,0.0,-73.95938,380000.0,NY,150 E 83rd St APT 4D,10028,72531318
11.0,7.0,New York,FOR_SALE,TOWNHOUSE,40.76636,11695.0,-73.96609,37000000.0,NY,121 E 65th St,10065,448993493
1.0,2.0,Brooklyn,FOR_SALE,CONDO,40.630646,1200.0,-74.024864,375000.0,NY,402 Bay Ridge Pkwy APT 27,11209,444684736
2.0,3.0,Brooklyn,FOR_SALE,SINGLE_FAMILY,40.61911,1242.0,-73.91381,748000.0,NY,1453 E 65th St,11234,30781367
5.0,5.0,Staten Island,FOR_SALE,MULTI_FAMILY,40.526493,3800.0,-74.17482,1525000.0,NY,350 Poillon Ave,10312,450676413
1.0,2.0,Howard Beach,FOR_SALE,CONDO,40.666477,0.0,-73.84622,189000.0,NY,8825 155th Ave APT 4B,11414,245424218
3.0,3.0,Fresh Meadows,FOR_SALE,SINGLE_FAMILY,40.73318,1040.0,-73.80289,1298800.0,NY,166-03 69 Avenue,11365,2056716098
2.0,2.0,Staten Island,FOR_SALE,SINGLE_FAMILY,40.614346,910.0,-74.07851,485000.0,NY,16 Sky Ln,10304,62710910
3.0,5.0,Staten Island,FOR_SALE,SINGLE_FAMILY,40.58131,5600.0,-74.113174,1199000.0,NY,1233 Todt Hill Road,10304,32295203
1.0,2.0,New York,FOR_SALE,CONDO,40.81921,500.0,-73.95446,230000.0,NY,525 W 134th St #2A,10031,2063411848
2.0,2.0,Staten Island,FOR_SALE,TOWNHOUSE,40.560326,1080.0,-74.107506,488800.0,NY,21 Navesink Pl,10306,32335160
3.0,3.0,Jamaica,FOR_SALE,MULTI_FAMILY,40.66112,,-73.83391,999888.0,NY,158-20 100 Street,11414,32217119
2.0,3.0,Flushing,FOR_SALE,SINGLE_FAMILY,40.73236,1100.0,-73.89677,749900.0,NY,68-11 52nd Drive,11378,31982697
3.0,3.0,New York,FOR_SALE,CONDO,40.762882,0.0,-73.9575,800000.0,NY,435 E 65th Street #10C-6D-5H,10065,448721350
7.0,5.0,New York,FOR_SALE,SINGLE_FAMILY,40.7653,0.0,-73.9652,14995000.0,NY,163 E 64th St #1,10065,2071468365
5.0,4.0,New York,FOR_SALE,TOWNHOUSE,40.774975,4148.0,-73.95328,7995000.0,NY,304 E 82nd St,10028,31544301
1.0,3.0,Bronx,FOR_SALE,CONDO,40.824207,800.0,-73.809364,225000.0,NY,99B Edgewater Park #220B,10465,244447381
3.0,3.0,Staten Island,FOR_SALE,SINGLE_FAMILY,40.59705,1176.0,-74.064766,828888.0,NY,8 Cedar Ave,10305,32323249
3.0,10.0,Long Island City,FOR_SALE,MULTI_FAMILY,40.771942,3150.0,-73.921936,1499000.0,NY,2535 Crescent St,11102,31946947
1.0,1.0,New York,FOR_SALE,CONDO,40.742104,0.0,-74.002716,825000.0,NY,334 W 17th St UNIT PH5R,10011,450428843
3.0,3.0,Staten Island,FOR_SALE,SINGLE_FAMILY,40.607758,1887.0,-74.14992,425000.0,NY,37 Dreyer Ave #A,10314,2064678948
1.0,1.0,Brooklyn,FOR_SALE,CONDO,40.616364,720.0,-74.03392,390000.0,NY,302 96th St APT 4R,11209,122065850
1.0,1.0,Brooklyn,FOR_SALE,CONDO,40.69583,0.0,-73.99199,599000.0,NY,30 Clinton St UNIT 1E,11201,245015638
2.0,3.0,Brooklyn,FOR_SALE,CONDO,40.6832,1229.0,-73.99684,2150000.0,NY,280 Sackett St #3,11231,59996268
2.0,3.0,Flushing,FOR_SALE,SINGLE_FAMILY,40.720463,0.0,-73.87297,1380000.0,NY,8215 Penelope Ave,11379,31995916
1.0,2.0,Flushing,FOR_SALE,CONDO,40.75291,960.0,-73.821045,295000.0,NY,44-55 Kissena Boulevard #3B,11355,111024973
2.0,2.0,New York,FOR_SALE,CONDO,40.72209,741.0,-73.97752,750000.0,NY,753 E 5th St APT 4C,10009,69524026
5.0,4.0,New York,FOR_SALE,TOWNHOUSE,40.772583,3912.0,-73.95902,4275000.0,NY,197 E 76th St,10021,31535598
5.0,5.0,Brooklyn,FOR_SALE,SINGLE_FAMILY,40.612183,4500.0,-73.9089,1799000.0,NY,2346 E 64th St,11234,30788427
1.0,1.0,Woodside,FOR_SALE,CONDO,40.75757,,-73.906105,339000.0,NY,55-01 31st Ave #3B,11377,219839618
2.0,3.0,Jamaica,FOR_SALE,SINGLE_FAMILY,40.69132,1150.0,-73.76169,459000.0,NY,189-21 117th Road,11412,32193261
1.0,1.0,Staten Island,FOR_SALE,APARTMENT,40.61957,650.0,-74.09578,189000.0,NY,166 Arlo Rd #A,10301,244596070
1.0,2.0,New York,FOR_SALE,CONDO,40.78148,0.0,-73.95684,375000.0,NY,1070 Park Ave SUITE 1D,10128,244822552
1.0,2.0,Brooklyn,FOR_SALE,SINGLE_FAMILY,40.598385,950.0,-73.932495,250000.0,NY,2251 PLUMB 1ST STREET #6C,11229,113975916
4.0,4.0,New York,FOR_SALE,CONDO,40.7895,2454.0,-73.9765,1995000.0,NY,269 87th St #14A,10024,2066409638
2.0,3.0,Flushing,FOR_SALE,SINGLE_FAMILY,40.75397,1128.0,-73.90653,975000.0,NY,3255 54th St,11377,31954625
5.0,4.0,Whitestone,FOR_SALE,SINGLE_FAMILY,40.79634,2828.0,-73.81518,2449999.0,NY,150-50 6th Avenue,11357,2076759388
3.0,2.0,New York,FOR_SALE,CONDO,40.78148,1800.0,-73.95684,2400000.0,NY,1070 Park Ave #4E,10128,82580713
3.0,5.0,Bayside,FOR_SALE,SINGLE_FAMILY,40.76393,2247.0,-73.77751,1498000.0,NY,38-34 209th Street,11361,2138283786
3.0,4.0,Brooklyn,FOR_SALE,SINGLE_FAMILY,40.627796,2052.0,-73.90337,850000.0,NY,5 Paerdegat 13th Street,11236,143040774
6.0,5.0,Staten Island,FOR_SALE,SINGLE_FAMILY,40.52847,5860.0,-74.211136,1699900.0,NY,10 Maguire Ct,10309,32371016
3.0,3.0,Oakland Gardens,FOR_SALE,SINGLE_FAMILY,40.74557,,-73.76537,1388000.0,NY,61-25 211th St #1,11364,450731437
3.0,3.0,Staten Island,FOR_SALE,SINGLE_FAMILY,40.61774,1038.0,-74.08428,545000.0,NY,56 Waverly Pl,10304,32287573
2.0,2.0,Brooklyn,FOR_SALE,CONDO,40.653255,0.0,-73.97306,1195000.0,NY,185 Prospect Park SW APT 303,11218,450865228
4.0,7.0,Forest Hills,FOR_SALE,SINGLE_FAMILY,40.715034,3046.0,-73.84596,2488000.0,NY,93 Groton St,11375,32004523
2.0,3.0,Kew Gardens,FOR_SALE,CONDO,40.7056,1086.0,-73.83044,569000.0,NY,119-40 Metropolitan Avenue #G3,11415,112515775
4.0,7.0,Forest Hills,FOR_SALE,SINGLE_FAMILY,40.71873,5426.0,-73.84949,3888000.0,NY,6936 Dartmouth St,11375,32003836
4.0,5.0,Brooklyn,FOR_SALE,MULTI_FAMILY,40.644768,2052.0,-73.90516,968000.0,NY,1034 E 95th St FLOOR 1,11236,450780056
6.0,7.0,New York,FOR_SALE,TOWNHOUSE,40.75659,3652.0,-73.96929,1295000.0,NY,212 E 52nd Street,10022,143142011
2.0,3.0,Staten Island,FOR_SALE,SINGLE_FAMILY,40.61557,950.0,-74.13614,649000.0,NY,202 Watchogue Rd,10314,32283368
1.0,1.0,Oakland Gardens,FOR_SALE,CONDO,,720.0,,285000.0,NY,69-36 213th Street #B,11364,2076387419
2.0,4.0,South Ozone Park,FOR_SALE,SINGLE_FAMILY,40.68387,1658.0,-73.81041,800000.0,NY,132-09 111 th Avenue,11420,450283001
2.0,3.0,Forest Hills,FOR_SALE,SINGLE_FAMILY,40.711548,1884.0,-73.85044,1250000.0,NY,93-01 71st Ave #1,11375,450774402
1.0,2.0,Bronx,FOR_SALE,SINGLE_FAMILY,40.845608,1312.0,-73.85733,599995.0,NY,926 Van Nest Avenue,10462,29814047
3.0,2.0,Staten Island,FOR_SALE,TOWNHOUSE,40.560284,1524.0,-74.18297,499900.0,NY,150 Ilyssa Way,10312,32360120
2.0,3.0,Far Rockaway,FOR_SALE,CONDO,40.60428,1200.0,-73.74782,229000.0,NY,10-40 Nielson ST #5M,11691,245528800
1.0,2.0,New York,FOR_SALE,CONDO,40.78478,780.0,-73.97785,678000.0,NY,203 W 81ST Street #4E,10024,31525321
3.0,5.0,Staten Island,FOR_SALE,MULTI_FAMILY,40.633236,1470.0,-74.0913,675000.0,NY,251 Castleton Ave,10301,32273563
6.0,7.0,Bayside,FOR_SALE,MULTI_FAMILY,40.763474,,-73.77441,1699000.0,NY,210-11 41st Avenue,11361,2077565106
1.0,1.0,Brooklyn,FOR_SALE,CONDO,40.70019,0.0,-73.98412,338000.0,NY,167 Sands St #217,11201,320250852
2.0,3.0,New York,FOR_SALE,CONDO,40.786533,0.0,-73.97498,1525000.0,NY,160 W 85th St APT 5G,10024,244837460
4.0,4.0,New York,FOR_SALE,CONDO,40.7206,2830.0,-74.0057,8000000.0,NY,260 W Broadway #9/10B,10013,2055682099
3.0,3.0,Flushing,FOR_SALE,SINGLE_FAMILY,40.759766,1408.0,-73.76665,958000.0,NY,4526 215th Place,11361,32082053
1.0,2.0,Brooklyn,FOR_SALE,CONDO,40.671024,0.0,-73.972115,1395000.0,NY,59 Montgomery Pl #3AB,11215,450179467
3.0,2.0,Brooklyn,FOR_SALE,CONDO,40.67356,2122.0,-73.958984,2495000.0,NY,578 Sterling Place #1,11238,320251719
3.0,4.0,Flushing,FOR_SALE,TOWNHOUSE,40.72566,1850.0,-73.82213,1250000.0,NY,141-49 72nd Crescent,11367,32068147
2.0,3.0,Staten Island,FOR_SALE,SINGLE_FAMILY,40.54147,2588.0,-74.20727,848888.0,NY,1272 Woodrow Rd,10309,32370490
6.0,4.0,New York,FOR_SALE,TOWNHOUSE,40.737488,4917.0,-73.987274,6995000.0,NY,111 E 19th St,10003,31506433
2.0,5.0,Jamaica,FOR_SALE,MULTI_FAMILY,40.684376,,-73.811745,950000.0,NY,109-35 131st Street,11420,32171663
2.0,3.0,Jamaica,FOR_SALE,SINGLE_FAMILY,40.708076,1200.0,-73.73728,655000.0,NY,218-31 110 Avenue,11429,32163109
2.0,3.0,Flushing,FOR_SALE,SINGLE_FAMILY,40.758865,1260.0,-73.78609,849000.0,NY,4230 196th St,11358,32045874
2.0,4.0,Bronx,FOR_SALE,MULTI_FAMILY,40.850037,1536.0,-73.83276,799999.0,NY,1920 Pilgrim Avenue,10461,29816643
4.0,4.0,New York,FOR_SALE,TOWNHOUSE,40.731285,0.0,-74.004585,11500000.0,NY,66 Bedford St,10014,31499215
4.0,6.0,Brooklyn,FOR_SALE,MULTI_FAMILY,40.68111,3240.0,-73.95237,2199000.0,NY,123A Halsey St,11216,30610430
2.0,3.0,Brooklyn,FOR_SALE,SINGLE_FAMILY,40.620426,1196.0,-74.012726,1299000.0,NY,1142 78th St,11228,30707633
2.0,4.0,Jamaica,FOR_SALE,SINGLE_FAMILY,40.69045,1283.0,-73.73215,799900.0,NY,118-11 230 Street,11411,32197031
6.0,5.0,Staten Island,FOR_SALE,MULTI_FAMILY,40.505802,2226.0,-74.2436,1359900.0,NY,183 Brighton St,10307,89076302
1.0,4.0,Bronx,FOR_SALE,CONDO,40.82655,1075.0,-73.89067,189000.0,NY,1116 Hoe Avenue #1B,10459,442455957
1.0,2.0,Flushing,FOR_SALE,CONDO,40.72186,0.0,-73.85589,425000.0,NY,67-30 Clyde Street #6W,11375,114442908
2.0,4.0,Brooklyn,FOR_SALE,SINGLE_FAMILY,40.619003,1458.0,-74.010376,990000.0,NY,1248 78th St #A,11228,30707739
2.0,4.0,Flushing,FOR_SALE,MULTI_FAMILY,40.723724,1984.0,-73.89105,1228000.0,NY,5923 69th Ln,11378,31990496
2.0,3.0,Jamaica,FOR_SALE,SINGLE_FAMILY,40.712524,1164.0,-73.74091,650000.0,NY,10315 217th Street,11429,32160850
1.0,1.0,New York,FOR_SALE,CONDO,40.749577,0.0,-73.97901,715000.0,NY,67 Park Ave #11D,10016,82784418
2.0,3.0,Jamaica,FOR_SALE,SINGLE_FAMILY,40.69688,1334.0,-73.77377,810000.0,NY,111-54 178th Place,11433,32141822
1.0,1.0,New York,FOR_SALE,CONDO,40.757565,810.0,-73.96459,725000.0,NY,333 E 55th St UNIT PHC,10022,31532342
1.0,2.0,Little Neck,FOR_SALE,CONDO,40.75779,960.0,-73.72675,469000.0,NY,251-25 61st Avenue #768,11362,450787198
1.0,2.0,Brooklyn,FOR_SALE,CONDO,40.677116,825.0,-73.94472,425000.0,NY,1384 Pacific Street #A2,11216,245062889
2.0,2.0,Bayside,FOR_SALE,CONDO,40.779163,1000.0,-73.78109,725000.0,NY,2 Bay Club Drive #3Z3,11360,2099860201
,3.0,Flushing,FOR_SALE,MULTI_FAMILY,40.763298,1260.0,-73.87217,825000.0,NY,2545 97th Street,11369,31960342
2.0,3.0,Staten Island,FOR_SALE,SINGLE_FAMILY,40.57278,1881.0,-74.1334,858000.0,NY,39 Morton St,10306,145558327
1.0,2.0,Brooklyn,FOR_SALE,CONDO,40.66593,0.0,-73.978714,925000.0,NY,813 8th Ave APT 4R,11215,82384177
2.0,3.0,Brooklyn,FOR_SALE,SINGLE_FAMILY,40.642506,0.0,-73.93937,750000.0,NY,538 E 40th St,11203,30661732
2.0,2.0,New York,FOR_SALE,CONDO,40.80057,1250.0,-73.97065,1495000.0,NY,320 W 104th St UNIT GARDEN,10025,447070924
2.0,3.0,Flushing,FOR_SALE,CONDO,40.760986,1300.0,-73.8259,498000.0,NY,142-05 Roosevelt Avenue #214,11354,2077345351
2.0,2.0,Brooklyn,FOR_SALE,SINGLE_FAMILY,40.618336,880.0,-74.02357,995000.0,NY,626 88th St,11228,30700567
4.0,5.0,New York,FOR_SALE,SINGLE_FAMILY,40.806404,4600.0,-73.94764,2595000.0,NY,115 W 122nd St,10027,143177021
2.0,4.0,Brooklyn,FOR_SALE,MULTI_FAMILY,40.610817,1836.0,-73.937935,899000.0,NY,3118 Avenue R,11234,30783674
3.0,5.0,Flushing,FOR_SALE,MULTI_FAMILY,40.74601,0.0,-73.90803,1288000.0,NY,40-03 Woodside Ave,11377,31956663
2.0,3.0,Brooklyn,FOR_SALE,SINGLE_FAMILY,40.640045,1260.0,-74.02829,1750000.0,NY,138 Wakeman Pl,11220,30691352
3.0,3.0,Forest Hills,FOR_SALE,MULTI_FAMILY,40.722893,0.0,-73.852745,1100000.0,NY,67-92 Austin St #TOWNHOUSE,11375,450198326
2.0,3.0,Staten Island,FOR_SALE,SINGLE_FAMILY,40.61459,1800.0,-74.1341,669000.0,NY,27 Frederick St,10314,32283338
1.0,1.0,New York,FOR_SALE,CONDO,40.77569,0.0,-73.95517,429000.0,NY,218 E 82nd St APT 4FW,10028,79506190
3.0,5.0,Brooklyn,FOR_SALE,TOWNHOUSE,40.729496,3906.0,-73.95625,4500000.0,NY,115 Milton St,11222,30620163
1.0,2.0,Brooklyn,FOR_SALE,CONDO,40.659485,0.0,-73.97731,850000.0,NY,41 Prospect Park SW APT 2B,11215,245026635
2.0,2.0,Brooklyn,FOR_SALE,SINGLE_FAMILY,40.6026,1540.0,-73.940834,848000.0,NY,2964 Avenue T,11229,30743945
3.0,3.0,Glendale,FOR_SALE,SINGLE_FAMILY,40.706394,1312.0,-73.86969,849000.0,NY,7962 77th Avenue,11385,32017859
2.0,2.0,Flushing,FOR_SALE,CONDO,40.76609,709.0,-73.82051,620000.0,NY,146-10 35th Avenue #6B,11354,447397062
2.0,3.0,Staten Island,FOR_SALE,SINGLE_FAMILY,40.582138,1445.0,-74.11241,965000.0,NY,1197 Todt Hill Road,10304,32295208
3.0,3.0,Flushing,FOR_SALE,SINGLE_FAMILY,40.765247,1321.0,-73.77517,1260000.0,NY,3816 211th Street,11361,143501516
2.0,3.0,Bronx,FOR_SALE,SINGLE_FAMILY,40.882896,1296.0,-73.90547,725000.0,NY,286 W 234th St,10463,29851951
6.0,6.0,Brooklyn,FOR_SALE,SINGLE_FAMILY,40.73061,3750.0,-73.952225,2000000.0,NY,185 Greenpoint Ave,11222,450784256
3.0,3.0,Staten Island,FOR_SALE,SINGLE_FAMILY,40.59759,1176.0,-74.082245,629999.0,NY,22 Kermit Ave,10305,32324974
3.0,6.0,Brooklyn,FOR_SALE,MULTI_FAMILY,40.659515,3300.0,-73.9522,1695000.0,NY,253 Rutland Rd #1,11225,450891675
1.0,2.0,Staten Island,FOR_SALE,SINGLE_FAMILY,40.583,942.0,-74.15804,499000.0,NY,52 Saturn Ln #52,10314,32315074
4.0,7.0,Bronx,FOR_SALE,MULTI_FAMILY,40.835476,3570.0,-73.851166,1100000.0,NY,2216 Lyon Avenue,10462,29811414
4.0,6.0,Staten Island,FOR_SALE,MULTI_FAMILY,40.61575,2304.0,-74.08927,800000.0,NY,42 Pleasant Valley Ave,10304,32287215
1.0,3.0,Brooklyn,FOR_SALE,APARTMENT,40.59966,1000.0,-73.93457,265000.0,NY,3105 Avenue V APT 1F,11229,245019998
1.0,2.0,Brooklyn,FOR_SALE,SINGLE_FAMILY,40.638336,892.0,-74.025475,699999.0,NY,266 Wakeman Pl,11220,30691416
1.0,1.0,New York,FOR_SALE,CONDO,40.75922,0.0,-73.99023,399000.0,NY,349 W 44th St APT 1FE,10036,244782876
4.0,4.0,Staten island,FOR_SALE,MULTI_FAMILY,40.616474,1584.0,-74.08983,849000.0,NY,148 Hillside Ave,10304,143701273
2.0,2.0,Brooklyn,FOR_SALE,CONDO,40.63067,1000.0,-73.905945,375000.0,NY,8103 Ave M #35,11236,30770877
,,Jamaica,FOR_SALE,MULTI_FAMILY,40.683506,,-73.85835,450000.0,NY,95-16 82nd street,11416,32111462
4.0,5.0,Brooklyn,FOR_SALE,MULTI_FAMILY,40.67947,3360.0,-73.994026,3050000.0,NY,278 Carroll St,11231,30572682
3.0,4.0,Queens Village,FOR_SALE,SINGLE_FAMILY,40.724617,1500.0,-73.73875,749990.0,NY,92-05 Springfield Boulevard,11428,2056780808
2.0,2.0,New York,FOR_SALE,CONDO,40.734898,0.0,-74.004715,1500000.0,NY,373 Bleecker St,10014,219647135
2.0,3.0,Staten Island,FOR_SALE,SINGLE_FAMILY,40.57552,1500.0,-74.12491,575000.0,NY,3096 Richmond Rd,10306,32337961
1.0,2.0,New York,FOR_SALE,SINGLE_FAMILY,40.819,1000.0,-73.94,425000.0,NY,137 W 141st St APT 42,10030,2120588562
4.0,5.0,Staten Island,FOR_SALE,SINGLE_FAMILY,40.59797,2248.0,-74.16471,875000.0,NY,117 Gary Pl,10314,32309760
3.0,9.0,Flushing,FOR_SALE,MULTI_FAMILY,40.70246,3712.0,-73.8991,1350000.0,NY,6003 69th Avenue,11385,32010063
4.0,4.0,Bayside,FOR_SALE,SINGLE_FAMILY,40.769127,2000.0,-73.778625,2030000.0,NY,3405 Corporal Kennedy Street,11361,450172749
1.0,0.0,Staten Island,FOR_SALE,CONDO,40.62771,624.0,-74.12295,99000.0,NY,999 Forest Avenue #MS-B,10310,94662434
5.0,4.0,New York,FOR_SALE,CONDO,40.756504,3086.0,-73.97335,15000000.0,NY,301 Park Ave #2702,10022,444366632
2.0,3.0,Flushing,FOR_SALE,SINGLE_FAMILY,40.72791,2850.0,-73.808655,759000.0,NY,7203 160th St,11365,32072780
1.0,1.0,Flushing,FOR_SALE,CONDO,40.72456,0.0,-73.84686,320000.0,NY,6910 Yellowstone Blvd APT 114,11375,245474039
10.0,6.0,New York,FOR_SALE,TOWNHOUSE,40.742764,9132.0,-73.99777,14995000.0,NY,217 W 20th St,10011,118328073
2.0,3.0,Glendale,FOR_SALE,SINGLE_FAMILY,40.70528,1246.0,-73.88775,858888.0,NY,6919 67th St,11385,32013914
2.0,2.0,New York,FOR_SALE,CONDO,40.731472,2050.0,-73.99996,2600000.0,NY,135 W 4th St APT 3E,10012,80003765
1.0,2.0,Brooklyn,FOR_SALE,CONDO,40.703457,863.0,-73.98435,1095000.0,NY,37 Bridge St APT 4A,11201,116165807
4.0,5.0,Brooklyn,FOR_SALE,SINGLE_FAMILY,40.66941,4696.0,-73.974,6700000.0,NY,623 2nd St,11215,30587334
1.0,1.0,Bayside,FOR_SALE,CONDO,40.779667,935.0,-73.78115,200000.0,NY,210-15 23rd Avenue #1J,11360,2080632868
4.0,6.0,Bronx,FOR_SALE,MULTI_FAMILY,40.869915,2040.0,-73.83558,950000.0,NY,1903 Arnow Avenue,10469,68311768
2.0,3.0,Floral Park,FOR_SALE,SINGLE_FAMILY,40.73343,1020.0,-73.70833,728000.0,NY,258-11 86 Avenue,11001,32104568
3.0,4.0,Far Rockaway,FOR_SALE,SINGLE_FAMILY,40.575916,2190.0,-73.86217,1700000.0,NY,14316 Cronston Ave,11694,32228385
3.0,7.0,Brooklyn,FOR_SALE,MULTI_FAMILY,40.63066,3551.0,-73.96555,2350000.0,NY,758 Westminster Rd,11230,30723666
2.0,2.0,New York,FOR_SALE,CONDO,40.723213,2250.0,-73.99254,3500000.0,NY,259 Bowery FL 2,10002,2071671250
12.0,12.0,New York,FOR_SALE,TOWNHOUSE,40.747482,11638.0,-73.979645,17500000.0,NY,123 E 35th St,10016,31507246
2.0,2.0,New York,FOR_SALE,CONDO,40.73917,1152.0,-73.98055,1000000.0,NY,242 E 25th St APT 12B,10010,321905375
1.0,1.0,New York,FOR_SALE,CONDO,40.763065,750.0,-73.97766,899500.0,NY,77 W 55th St APT 21G,10019,31527293
1.0,0.0,New York,FOR_SALE,CONDO,40.747833,0.0,-73.97113,288818.0,NY,5 Tudor City Pl APT 1818,10017,72539408
6.0,5.0,New York,FOR_SALE,SINGLE_FAMILY,40.766903,8725.0,-73.97015,19500000.0,NY,10 E 64th St,10065,31533428
1.0,0.0,New York,FOR_SALE,TOWNHOUSE,40.81077,,-73.94022,222000.0,NY,17 131st Street #1A,10037,408363285
2.0,3.0,Staten Island,FOR_SALE,SINGLE_FAMILY,40.567413,1376.0,-74.105865,719900.0,NY,34 Titus Ave,10306,32334543
5.0,5.0,New York,FOR_SALE,CONDO,40.74092,5777.0,-73.990486,22000000.0,NY,170 5th Ave UNIT PENTHOUSE,10010,442532860
1.0,0.0,New York,FOR_SALE,CONDO,40.79113,0.0,-73.978546,275000.0,NY,345 W 88th St APT 5H,10024,244700478
1.0,1.0,Brooklyn,FOR_SALE,CONDO,40.692776,0.0,-73.994064,995000.0,NY,132 Joralemon St #3BC,11201,110280099
1.0,1.0,New York,FOR_SALE,CONDO,40.76516,0.0,-73.967865,360000.0,NY,575 Park Ave APT 1006,10065,443274708
4.0,7.0,Bronx,FOR_SALE,MULTI_FAMILY,40.864594,2268.0,-73.86087,1249998.0,NY,2553 Radcliff Avenue,10469,29820714
3.0,5.0,Brooklyn,FOR_SALE,MULTI_FAMILY,40.65341,2300.0,-73.92306,799000.0,NY,80 E 58th St,11203,30653125
3.0,6.0,Brooklyn,FOR_SALE,MULTI_FAMILY,40.60244,1980.0,-74.00803,1250000.0,NY,8844 18th Ave,11214,30715013
4.0,5.0,Flushing,FOR_SALE,SINGLE_FAMILY,40.7284,4400.0,-73.8409,1699000.0,NY,11230 68th Ave,11375,31979094
2.0,2.0,Brooklyn,FOR_SALE,CONDO,40.63112,1069.0,-73.97228,599000.0,NY,702 Ocean Pkwy #5R,11230,450655203
2.0,2.0,Brooklyn,FOR_SALE,CONDO,40.67468,1093.0,-73.96228,1450000.0,NY,475 Sterling Pl APT 3D,11238,89068197
6.0,6.0,New York,FOR_SALE,TOWNHOUSE,40.735935,5100.0,-74.00385,22500000.0,NY,262 W 11th St,10014,143092088
2.0,2.0,Brooklyn,FOR_SALE,CONDO,40.676807,1633.0,-73.97422,1800000.0,NY,38 7th Ave APT 1,11217,83045347
3.0,3.0,New York,FOR_SALE,CONDO,40.706913,2202.0,-74.008575,2200000.0,NY,50 Pine St #12PHN,10005,450554492
3.0,7.0,Staten Island,FOR_SALE,MULTI_FAMILY,40.633244,,-74.11629,779999.0,NY,56 South St.,10310,72508994
8.0,8.0,New York,FOR_SALE,CONDO,40.7645,7762.0,-73.9745,28700000.0,NY,1 Central Park S #1801/1901,10019,2057117186
2.0,2.0,Staten Island,FOR_SALE,TOWNHOUSE,40.613747,910.0,-74.079475,360000.0,NY,48 Studio Ln,10304,32320684
1.0,2.0,Elmhurst,FOR_SALE,CONDO,40.73527,988.0,-73.86573,452000.0,NY,94-31 59th Ave #2E,11373,2077013312
2.0,3.0,Staten Island,FOR_SALE,SINGLE_FAMILY,40.54407,1400.0,-74.16691,820000.0,NY,42 Sylvia St,10312,32355300
1.0,1.0,New York,FOR_SALE,CONDO,40.724117,0.0,-74.00357,675000.0,NY,57 Thompson St APT 2B,10012,72511981
1.0,1.0,New York,FOR_SALE,CONDO,40.76792,0.0,-73.99,375000.0,NY,500 W 55th St APT 3E,10019,353481823
1.0,3.0,Brooklyn,FOR_SALE,SINGLE_FAMILY,40.649776,0.0,-73.93162,635000.0,NY,4814 Snyder Ave,11203,30654197
3.0,5.0,Jamaica,FOR_SALE,SINGLE_FAMILY,40.685802,1500.0,-73.79775,869000.0,NY,111-62 146th Street,11435,32180479
1.0,2.0,Brooklyn,FOR_SALE,CONDO,40.67376,0.0,-73.96815,999000.0,NY,274 Saint Johns Pl APT 3C,11238,125718741
2.0,2.0,Staten Island,FOR_SALE,TOWNHOUSE,40.55578,1008.0,-74.20068,499999.0,NY,1942 Arthur Kill Rd,10312,32363061
1.0,2.0,Whitestone,FOR_SALE,CONDO,40.779663,786.0,-73.79172,359000.0,NY,19-32 202nd Street Apt #1-179,11357,450777241
4.0,4.0,Brooklyn,FOR_SALE,SINGLE_FAMILY,40.626896,2796.0,-73.952065,2299000.0,NY,3098 Bedford Ave,11210,30751420
3.0,4.0,Brooklyn,FOR_SALE,MULTI_FAMILY,40.62308,2015.0,-74.03187,1325000.0,NY,269 87th St,11209,30699767
3.0,4.0,Middle Village,FOR_SALE,MULTI_FAMILY,40.713634,2585.0,-73.88442,1328000.0,NY,66-36 71st Street,11379,2062758325
